Numero,Tempo_Sequencial,Tempo_5_Threads,Tempo_10_Threads
1471900149,15263393,10647039,6977953
1475729804,15200715,11059099,8168881
152917107,14603240,5334617,10877195
1230809618,14693397,5809623,9073869
83140798,15317417,10248089,11589024
988859681,15141676,11577111,7836332
1789542611,15249735,9793544,7123696
992405712,15022890,10265987,7175847
2128740063,15301781,11146593,6529906
252379114,14951175,11214844,6177253
632539521,14769326,13670301,8691709
44654451,14707716,6079864,13259714
898306017,14837864,5106889,12752342
2062357341,14953344,5937827,12350979
2013863490,15294862,6200244,13514841
975189568,15585773,6247496,12378939
2101587568,15329464,12391027,13299108
1553470482,15012800,13622738,7884297
1321430710,15097436,8762143,8006015
10356627,15555599,10777819,8322506
1123460149,14843243,11107034,7847181
1666237203,15225323,9647269,7351870
865159187,14883582,10911966,7880889
824869397,15171648,10209621,8082024
1426231130,14842010,12941820,7803564
1058596285,14680746,6000220,12818606
1180698907,15108286,10985953,7823124
1565685762,14873524,5209744,14297113
1773603368,15084246,4947855,13004581
713797353,15053200,5849714,13689282
970562399,15234933,9377407,17300911
1098019870,14885838,10851375,8085977
42043509,15016362,12679885,7302661
1123479506,15095410,11499374,7344630
181345840,14663019,5928009,10255720
125184307,15261731,12112363,7283797
2112339188,15316513,9617377,7284928
1970888451,15218151,10795392,7384761
1117590019,15105645,10726617,8657781
2093595603,14938932,10397840,6932562
75783918,15128337,10959505,7339978
1750129540,15013770,12219294,7683884
2138250055,14693018,5687974,8679707
974089935,14968007,5157730,7725235
1665003234,15510887,6092577,7367516
2004629897,15421718,9485841,7881577
1949279503,15421337,7741110,7601445
1619107154,15261363,10766451,14898000
1410616731,14901324,12639006,11028226
1123226565,15205237,11277505,8077734
1629463781,15143726,10925130,7851520
386593232,15113506,9343941,8652947
641980120,15169724,13564538,6890010
347139321,14925850,6109701,14600341
1211462629,15237680,7087518,14107886
2068211251,14841727,11773093,11352747
1405735606,14822776,14848078,7681112
244677888,14783742,12890599,8105148
1486413365,14891055,6162200,13557240
1031855327,14814808,5034006,13646662
958475241,15016636,6876481,13913139
309492116,14623067,11865440,11000080
2129875197,14584339,14356427,6641986
1000518750,14751856,14264445,7330388
1432971622,14956260,10594915,7265392
163737389,14888704,9448741,7359585
1125703058,14884796,11931088,7092126
1397827162,14988780,9851578,8721785
2134625840,15081696,9471132,7469306
95809429,14870000,12002401,8201651
1343939118,15365770,9787325,7765837
62926110,15102226,9246845,8415719
1845938970,15015934,10484070,7501777
1334705525,15184322,12151441,8494091
1037016045,14673901,5853817,10809115
1363458556,15135853,12227422,8210748
1191851774,14821625,5839883,12834851
838811900,14636281,5136619,13113988
835082062,15214622,6372798,16027393
454984857,14988017,8888437,13519316
1962038465,15148949,13815743,9549442
317062195,15823146,8638990,6919832
841578090,14957041,12054906,9062691
456534938,15112026,8636344,6828741
664201516,15093735,11907372,7784788
2053040719,14958865,11480892,7130467
377262541,14991838,11800242,13368094
2069937123,15323744,13848993,14232168
150234960,15633575,13281930,9160648
1863675906,16126389,14642045,10288457
954308802,15762501,12543907,8469102
1108710201,15898557,11978786,8067058
25684374,15568383,5125848,12994037
936700351,15526508,5174774,15152743
2109228952,15008450,10273848,11681209
1458655996,15048363,15592286,8100945
1100437740,15231138,11284554,7468933
1087448362,15152608,10951936,7139106
708999511,15150135,10005210,7525122
1087579932,14994607,9937834,8481815
1183257791,15013066,10042283,8203252
2052938629,15944873,10705345,8309521
1150506043,14759503,5901977,9903519
881713113,15203657,21667142,26738111
1240160506,17211844,6259430,16332019
40038440,15992166,5768884,14383696
97688021,15998096,9143171,15908450
284528632,15843664,12201963,8319902
878850341,16529002,10948016,7417370
932770083,15499484,6345345,15468581
739513489,15410537,6645936,13339151
693405158,15058704,12639076,11970453
1249832279,15170092,12703890,7272744
1581091579,15254180,13722440,8663949
1149940096,15067911,6707777,15793450
1914033795,14986388,11578332,11084725
1486648651,15403971,12924146,7565034
1527202637,15268257,11429386,7806610
1836487270,14974727,12643366,7244176
1636883611,14905507,6032409,11954868
1243394895,14989995,5220038,10941182
643312424,15477283,6204646,12962072
598110164,15618774,6092272,15206954
1269079269,15196500,6835911,16362861
1580012775,14976991,15283845,8364650
559855468,15193263,10463936,7399128
580251618,14961476,10938037,7557990
532966867,15131928,11188589,8406901
1647303830,16220152,10591096,7057774
1289251129,15469036,10269599,7266124
1620546800,15571316,9523472,8018002
683077974,15032637,10551647,7559909
1194706110,15002800,11591550,8377404
623569195,14955706,5919215,15770428
1564791087,14794798,11639738,10988503
287382968,14612646,15734890,8331220
663607635,14793606,11176617,7857382
1662479109,14952064,10202514,7701589
571911600,15103676,10917013,7788588
1542457976,14949684,9412132,8349962
447765544,15905615,10436301,7746680
1311425089,14917238,12637760,9483843
88379487,15133417,5329393,16016670
1697597823,15069845,10657301,12975969
745033021,14995248,14084915,8705235
1238319583,15318068,11236849,8709695
1464147971,14722606,6226012,12192716
84198024,14850943,5601996,14124977
618038573,14623551,6002920,13276045
1153151593,15131034,6759549,14527360
1721081635,15076964,11232123,13826479
1861433468,15013427,12380428,7532110
1796464018,15352880,10221131,8129560
171708151,15047353,10023512,8023687
983029090,15034439,10870958,7661246
1228993145,15424545,14564936,9024736
731563620,14914030,8959420,11484884
1563280708,14765753,12759366,10127333
1761960013,14664767,12116026,8869368
231383802,14896217,13261399,6944430
705048189,15237050,10343209,6794661
1235023165,15299910,9760001,7437096
914461776,15098956,11420903,8124578
1899754299,15038579,12854868,8229517
1858592360,15074930,5741628,14461904
331769216,15114961,6379513,12703172
39653619,15099254,8332400,13597024
374716347,15244552,14619678,8884840
1994248325,15071635,11760581,8951118
611565219,15241479,5744317,10569922
1917174324,14981890,5202360,11129714
294530221,16829584,12763144,9312779
1922990308,14975137,6520075,13937596
2005553811,14890548,11286961,12059035
1992128045,14900707,14182443,6747919
520539681,14708264,13016050,9365261
1096389746,15182880,9576747,7366418
1308792368,15336481,9649046,7217043
604737705,15143094,10477458,7923588
1714428319,15283997,9057159,8316835
314460313,15191898,12108546,7449428
178335692,15095066,10071372,8077472
1428378140,15217913,10030043,7303679
2110924331,15145313,11252543,8004592
350043844,15535886,10291295,8414808
263923582,14929462,5340298,13082135
1192433829,14872318,5875039,13416307
1081607464,15552075,5992426,16960714
1827204290,15030113,11832044,9824000
806910194,14757407,12096625,7539563
1312991266,15086489,10828923,9513977
384768831,15162048,12059656,7196656
2041933359,15450616,13210505,8404998
79969395,15338389,5786474,13738746
137039482,15300815,5356247,17767270
1753042071,15049203,12515935,10388066
411738611,15362083,12562014,6866096
176693101,15066757,11803151,8144482
2127758418,15128377,5892412,11665447
258503288,15602913,5429730,15234303
788258320,15287980,7501584,16529477
1897449094,15167351,13482386,11645004
553033509,15499556,7589705,7899342
563764980,15061376,12232069,7563694
1755519257,15292995,8827253,8371107
397677906,15087294,9867339,7786184
1084304662,15172805,10114318,8087803
704425356,15568087,11904376,9083143
1706470274,14776629,6168700,14631733
1689042367,14992429,6002665,13756596
271370027,14896913,9804215,12416088
2020930588,14944134,13798482,8393161
1867378060,14947219,11402851,8264256
1699748167,15003929,10483713,8319402
1984371271,15079646,11793302,7823837
69938256,15341355,9708196,7541221
1963671749,15516987,11631383,9148240
1029321452,14907008,5645918,12664261
1151545720,14914849,5141034,14528402
1643392391,15201604,7391479,14910001
1836231646,15255537,13741628,10327340
317053338,15741479,10180192,9025267
2028161222,15252784,9054407,7390368
1730681357,15201575,10794849,7846327
397022733,15925973,10529941,8462578
17717056,14812717,5054388,12790907
1336239780,15688772,5301501,14715377
808761344,15872641,12319450,19353218
194410157,16605903,13733487,9936896
1316514551,15681896,18400533,13411379
1067264632,16011301,10110200,12748179
982668477,15914401,14502228,9048949
1066479997,15435079,5602545,12564685
1620298142,15183959,5549842,12696868
1546433458,15266129,5497318,15705565
674515607,15499833,9021848,14346713
2017976048,15030129,14272534,9543023
483254472,15211736,8092714,7991901
1378940963,15132508,10109570,8038789
1576962675,14957138,13036078,9799603
24813191,15168699,6163858,13695183
1650310990,15539065,11251136,6940773
1450409615,15115392,8578927,14313600
1892191251,14842408,14847535,6927022
1202575510,14862082,12460346,9860992
1287297238,14670994,6280701,11483475
1962129507,15273365,6146207,11472542
1018763611,15392527,12533192,7936518
169135043,15116257,5979096,15074884
966191579,15047599,8416920,13756529
514672355,15096292,15175190,7686871
2005366689,14879634,14259002,6781312
1283244918,15063192,9301937,7167023
395349929,14948351,13852613,7929320
1588564399,15086145,5575591,12629803
1680267651,15763543,11075942,8676998
413066986,15072630,5233102,15092591
777320531,14683117,8653919,12304410
341545348,14769435,14600073,7514872
607477143,14834689,13744402,7872136
2093835082,15322810,10330104,6996202
1408809980,15211944,12066468,6803107
1590145621,15379450,10687812,7878536
1012831432,15428109,9568583,6914920
881624474,15394143,11524807,7530260
989095431,15487830,11878705,7865531
1687347039,15095636,5575171,13703416
752116875,14875471,5063738,10287830
1472349903,15376764,5486449,10656625
918804354,17583817,5540516,12300853
181595902,15498776,6099756,15880323
1497163094,15184722,5793181,15179770
421631696,15252509,12774415,10192549
1632005517,15201215,14659076,8425854
1241870698,14965773,5483460,13528213
1624207206,15402617,5269426,13237323
771819107,15456554,6288165,13407189
1056516557,16129251,10484473,13344377
495487170,15512216,13722425,8651467
940954150,15488642,11044117,7467154
2022708137,15394881,9969200,7048176
1010159525,15320852,11530461,6671796
798837192,15476027,12224481,8048193
1158469407,15196999,5294516,13352624
1405509454,15368741,7363911,15125997
239917943,15128088,15459066,8424042
691253410,15084660,13665392,7712681
1818576440,15432053,10952545,7457054
1017238474,15021608,5154873,12865741
1032798758,15093893,5985973,13911034
278569936,16496327,10898980,7537499
963589909,15456855,7799430,13702570
294125091,15127506,12223502,12176446
1868715557,15419406,12334308,8884514
1976421341,14957524,5320343,11210145
1175749565,15045748,6145524,7384750
710327340,15246335,5831223,7182071
1516284732,15911602,12643735,11264452
1927866440,15475777,12743062,9020319
35193595,15256606,5309779,11059510
287605438,15510020,6184973,14168324
2109462342,15726608,6504348,14742775
1532356689,15283131,9690023,12819416
709237134,15171916,16321011,8212232
1593984211,15330015,11203436,8769712
626743739,15046786,6106400,15086601
185960693,14778787,8113085,14400434
218319671,14815579,15163799,8193512
1683260297,15324983,12645357,7642676
681447863,15257596,8850041,9247102
1159273821,15357780,9461480,8162617
1558484786,15725382,10621400,7429707
1691607388,15202459,5053488,12534257
1958111013,15524039,11025905,8289268
569470545,15158514,6086828,14667313
949633194,15078172,9216306,13280160
50545308,14823903,11945728,11517757
1260723955,15101326,13117032,8430209
620725987,15554187,7910220,6656161
1067783783,15355170,11608851,6715663
146039066,15352416,11905423,6630502
899295923,15721550,11576662,7394759
2031373692,15706523,10212432,20000074
440164157,27178210,21688082,8460355
620527832,20583548,14000778,8640185
1860311385,16003804,13469662,8893459
1615913722,15748526,5617224,15894612
1330855172,15537641,10065059,12460661
1229112469,15555909,12399631,8151910
1396296515,15640092,11955482,8919264
1366048767,15653267,9419270,8500221
1516717907,15130592,5908244,14025965
1358275209,15942522,7180908,14202951
750921808,15448445,14147288,11987189
78471393,15322821,10822860,7242231
804775773,15537036,11030176,7931916
1377665548,15559857,9138249,7574585
264432086,15542443,13665892,7896115
1023095444,15638331,6372593,15606666
913442197,14796449,15099548,8282310
945879949,15118099,16303443,7257342
34885617,15062942,6109164,15151481
324443335,14793776,8455279,11946421
490003689,14784926,10478592,11860960
1992996631,14900607,13010560,6990175
893913880,15025762,13922311,8191153
1439636884,15149396,10693763,9776966
2043541939,14915152,5614849,14095037
7154187,15175134,7060694,14075327
2060362871,14846388,12181975,13252202
963842074,14950402,12503561,8920562
153193253,15036150,6135673,12618450
812175146,16598066,9345372,7971371
847732118,15318330,5893782,15854712
593357410,15179329,9372697,11408910
1432702978,15112265,15315980,8537194
560559855,15030861,11961470,9059762
61787485,15021219,5715391,12503800
616074502,15714871,12534940,8103675
1789672324,15147834,5883704,16675226
1458084000,15219735,13202858,9012528
1982123269,15157205,12423930,7644052
1158906583,15349922,14268425,8628603
668875561,15114200,6283003,14639793
585561429,15835564,14004063,12922509
1237377977,18046190,12240624,9071224
1473651334,15990335,11321282,14891672
1963226977,16644344,12720489,8485725
1501810063,15859918,5841257,14392130
349263130,16053936,13024169,9943905
729185526,15402540,13313391,7541926
300206365,15681416,13071265,8704898
384148748,15302581,5310827,12173287
1053628861,15583664,6395184,14220688
790210054,15396238,7301660,12043363
229661731,15591994,10203157,13744025
1947542741,15476857,13682535,8640952
82363290,15407228,12098714,8139044
125720022,15322078,6293655,14925717
1954696929,14904247,10485842,11947817
2142726161,14915856,13821971,11460827
1089562097,15961536,12584326,7605815
2107890182,17777872,13773367,11656131
807417659,15505642,13836840,7938018
1937294215,15750854,9466225,8317491
553763945,15221171,5462224,12469398
92636989,15511606,6223693,13722109
350370423,15597633,6857104,16106828
615551430,15321030,15615431,7607391
